"reg_num","house","subregion","start","end","method1","method2","method3","method1_ratio","method2_ratio","method3_ratio","survey_q","resp_rate","url","sample_size","lee","yoon","sim","ahn","etc"
8455,"케이스탯리서치","GJJ",2021-12-06,2021-12-08,"cordless interview","0","0",1,0,0,"vote",0.283,"https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=9381&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=26",43,0.48780487804878,0.402439024390244,0.0853658536585366,0.024390243902439,18
8456,"(주)아시아리서치앤컨설팅","SEO",2021-12-07,2021-12-07,"cordless ARS","0","0",1,0,0,"support",0.073,"https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=9382&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=25",199,0.353829557713053,0.591154261057174,0.0409924487594391,0.0140237324703344,7.30000000000001
8456,"(주)아시아리서치앤컨설팅","SDG",2021-12-07,2021-12-07,"cordless ARS","0","0",1,0,0,"support",0.073,"https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=9382&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=25",323,0.476502732240437,0.468852459016393,0.0349726775956284,0.019672131147541,8.5
8456,"(주)아시아리서치앤컨설팅","CCG",2021-12-07,2021-12-07,"cordless ARS","0","0",1,0,0,"support",0.073,"https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=9382&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=25",90,0.409761634506243,0.560726447219069,0.0192962542565267,0.0102156640181612,11.9
8456,"(주)아시아리서치앤컨설팅","DGG",2021-12-07,2021-12-07,"cordless ARS","0","0",1,0,0,"support",0.073,"https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=9382&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=25",101,0.27027027027027,0.691441441441441,0,0.0382882882882883,11.2
8456,"(주)아시아리서치앤컨설팅","BUG",2021-12-07,2021-12-07,"cordless ARS","0","0",1,0,0,"support",0.073,"https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=9382&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=25",141,0.41849710982659,0.551445086705202,0.0161849710982659,0.0138728323699422,13.5
8456,"(주)아시아리서치앤컨설팅","HNG",2021-12-07,2021-12-07,"cordless ARS","0","0",1,0,0,"support",0.073,"https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=9382&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=25",99,0.731158605174353,0.2429696287964,0.0258717660292463,0,11.1
8456,"(주)아시아리서치앤컨설팅","GJJ",2021-12-07,2021-12-07,"cordless ARS","0","0",1,0,0,"support",0.073,"https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=9382&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=25",50,0.51894374282434,0.39150401836969,0.034443168771527,0.0551090700344432,12.9
8457,"조원씨앤아이","SEO",2021-12-05,2021-12-08,"cordless ARS","corded ARS","0",0.95,0.05,0,"support",0.032,"https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=9383&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=25",203,0.369195922989808,0.548131370328426,0.0362400906002265,0.0464326160815402,11.7
8457,"조원씨앤아이","SDG",2021-12-05,2021-12-08,"cordless ARS","corded ARS","0",0.95,0.05,0,"support",0.032,"https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=9383&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=25",314,0.443080357142857,0.482142857142857,0.0446428571428571,0.0301339285714286,10.4
8457,"조원씨앤아이","CCG",2021-12-05,2021-12-08,"cordless ARS","corded ARS","0",0.95,0.05,0,"support",0.032,"https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=9383&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=25",102,0.409799554565702,0.462138084632517,0.0712694877505568,0.0567928730512249,10.2
8457,"조원씨앤아이","HNG",2021-12-05,2021-12-08,"cordless ARS","corded ARS","0",0.95,0.05,0,"support",0.032,"https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=9383&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=25",100,0.690848214285714,0.238839285714286,0.0569196428571429,0.0133928571428571,10.4
8457,"조원씨앤아이","DGG",2021-12-05,2021-12-08,"cordless ARS","corded ARS","0",0.95,0.05,0,"support",0.032,"https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=9383&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=25",102,0.324705882352941,0.627058823529412,0.0129411764705882,0.0352941176470588,15
8457,"조원씨앤아이","BUG",2021-12-05,2021-12-08,"cordless ARS","corded ARS","0",0.95,0.05,0,"support",0.032,"https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=9383&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=25",162,0.307174887892377,0.596412556053812,0.0695067264573991,0.0269058295964126,10.8
8457,"조원씨앤아이","GJJ",2021-12-05,2021-12-08,"cordless ARS","corded ARS","0",0.95,0.05,0,"support",0.032,"https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=9383&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=25",46,0.352941176470588,0.592592592592593,0,0.0544662309368192,8.2
8466,"(주)리얼미터","SEO",2021-12-05,2021-12-10,"corded ARS","cordless ARS","cordless interview",0.1,0.85,0.05,"vote",0.081,"https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=9395&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=24",724,0.398220244716352,0.512791991101224,0.0511679644048943,0.0378197997775306,10.1
8466,"(주)리얼미터","SDG",2021-12-05,2021-12-10,"corded ARS","cordless ARS","cordless interview",0.1,0.85,0.05,"vote",0.081,"https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=9395&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=24",923,0.444321940463065,0.482910694597574,0.0330760749724366,0.0396912899669239,9.30000000000001
8466,"(주)리얼미터","CCG",2021-12-05,2021-12-10,"corded ARS","cordless ARS","cordless interview",0.1,0.85,0.05,"vote",0.081,"https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=9395&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=24",290,0.407894736842105,0.521929824561403,0.0219298245614035,0.0482456140350877,8.8
8466,"(주)리얼미터","GJJ",2021-12-05,2021-12-10,"corded ARS","cordless ARS","cordless interview",0.1,0.85,0.05,"vote",0.081,"https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=9395&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=24",154,0.418495535038595,0.495080974723778,0.0659906160133192,0.0204328742243076,5.61428571428571
8466,"(주)리얼미터","BUG",2021-12-05,2021-12-10,"corded ARS","cordless ARS","cordless interview",0.1,0.85,0.05,"vote",0.081,"https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=9395&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=24",406,0.400658616904501,0.544456641053787,0.0285400658616905,0.026344676180022,8.90000000000001
8466,"(주)리얼미터","DGG",2021-12-05,2021-12-10,"corded ARS","cordless ARS","cordless interview",0.1,0.85,0.05,"vote",0.081,"https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=9395&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=24",274,0.253205128205128,0.691239316239316,0.0213675213675214,0.0341880341880342,6.39999999999999
8466,"(주)리얼미터","HNG",2021-12-05,2021-12-10,"corded ARS","cordless ARS","cordless interview",0.1,0.85,0.05,"vote",0.081,"https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=9395&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=24",272,0.740860215053764,0.196774193548387,0.0440860215053763,0.0182795698924731,7
8468,"PNR-(주)피플네트웍스","SEO",2021-12-10,2021-12-11,"cordless ARS","corded ARS","0",0.9,0.1,0,"vote",0.067,"https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=9397&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=24",208,0.360551431601273,0.571580063626723,0.0434782608695652,0.024390243902439,5.7
8468,"PNR-(주)피플네트웍스","SDG",2021-12-10,2021-12-11,"cordless ARS","corded ARS","0",0.9,0.1,0,"vote",0.067,"https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=9397&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=24",312,0.436482084690554,0.49185667752443,0.0347448425624321,0.0369163952225842,7.90000000000001
8468,"PNR-(주)피플네트웍스","CCG",2021-12-10,2021-12-11,"cordless ARS","corded ARS","0",0.9,0.1,0,"vote",0.067,"https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=9397&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=24",102,0.419037199124726,0.522975929978118,0.0459518599562363,0.012035010940919,8.60000000000001
8468,"PNR-(주)피플네트웍스","HNG",2021-12-10,2021-12-11,"cordless ARS","corded ARS","0",0.9,0.1,0,"vote",0.067,"https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=9397&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=24",93,0.691358024691358,0.250280583613917,0.037037037037037,0.021324354657688,10.9
8468,"PNR-(주)피플네트웍스","DGG",2021-12-10,2021-12-11,"cordless ARS","corded ARS","0",0.9,0.1,0,"vote",0.067,"https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=9397&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=24",105,0.277292576419214,0.658296943231441,0.0218340611353712,0.0425764192139738,8.40000000000001
8468,"PNR-(주)피플네트웍스","BUG",2021-12-10,2021-12-11,"cordless ARS","corded ARS","0",0.9,0.1,0,"vote",0.067,"https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=9397&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=24",144,0.347525891829689,0.594936708860759,0.0241657077100115,0.0333716915995397,13.1
8468,"PNR-(주)피플네트웍스","GJJ",2021-12-10,2021-12-11,"cordless ARS","corded ARS","0",0.9,0.1,0,"vote",0.067,"https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=9397&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=24",38,0.327510917030568,0.631004366812227,0.0414847161572052,0,8.40000000000001
8469,"케이에스오아이 주식회사(한국사회여론연구소)","SEO",2021-12-10,2021-12-11,"cordless ARS","0","0",1,0,0,"vote",0.074,"https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=9398&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=24",206,0.412610619469026,0.455752212389381,0.0674778761061947,0.0641592920353982,9.59999999999999
8469,"케이에스오아이 주식회사(한국사회여론연구소)","SDG",2021-12-10,2021-12-11,"cordless ARS","0","0",1,0,0,"vote",0.074,"https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=9398&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=24",310,0.484198645598194,0.468397291196388,0.0237020316027088,0.0237020316027088,11.4
8469,"케이에스오아이 주식회사(한국사회여론연구소)","CCG",2021-12-10,2021-12-11,"cordless ARS","0","0",1,0,0,"vote",0.074,"https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=9398&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=24",97,0.381898454746137,0.548565121412804,0.0485651214128035,0.0209713024282561,9.39999999999999
8469,"케이에스오아이 주식회사(한국사회여론연구소)","HNG",2021-12-10,2021-12-11,"cordless ARS","0","0",1,0,0,"vote",0.074,"https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=9398&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=24",90,0.734597156398104,0.221563981042654,0,0.0438388625592417,15.6
8469,"케이에스오아이 주식회사(한국사회여론연구소)","DGG",2021-12-10,2021-12-11,"cordless ARS","0","0",1,0,0,"vote",0.074,"https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=9398&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=24",97,0.291428571428571,0.660571428571429,0.0262857142857143,0.0217142857142857,12.5
8469,"케이에스오아이 주식회사(한국사회여론연구소)","BUG",2021-12-10,2021-12-11,"cordless ARS","0","0",1,0,0,"vote",0.074,"https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=9398&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=24",148,0.427895981087471,0.542553191489362,0.00591016548463357,0.0236406619385343,15.4
8469,"케이에스오아이 주식회사(한국사회여론연구소)","GJJ",2021-12-10,2021-12-11,"cordless ARS","0","0",1,0,0,"vote",0.074,"https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=9398&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=24",56,0.60272417707151,0.377979568671964,0.0192962542565267,0,11.9
8470,"(주)코리아리서치 중부본부","SEO",2021-12-11,2021-12-11,"cordless ARS","0","0",1,0,0,"support",0.057,"https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=9399&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=24",234,0.389737991266376,0.539301310043668,0.0502183406113537,0.0207423580786026,8.40000000000001
8470,"(주)코리아리서치 중부본부","SDG",2021-12-11,2021-12-11,"cordless ARS","0","0",1,0,0,"support",0.057,"https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=9399&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=24",325,0.462046204620462,0.47964796479648,0.0121012101210121,0.0462046204620462,9.09999999999999
8470,"(주)코리아리서치 중부본부","DGG",2021-12-11,2021-12-11,"cordless ARS","0","0",1,0,0,"support",0.057,"https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=9399&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=24",92,0.396135265700483,0.579710144927536,0.0108695652173913,0.0132850241545894,17.2
8470,"(주)코리아리서치 중부본부","BUG",2021-12-11,2021-12-11,"cordless ARS","0","0",1,0,0,"support",0.057,"https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=9399&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=24",148,0.402085747392816,0.520278099652375,0.0301274623406721,0.0475086906141367,13.7
8471,"여론조사공정(주)","SEO",2021-12-10,2021-12-11,"cordless ARS","0","0",1,0,0,"vote",0.064,"https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=9401&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=24",197,0.421420256111758,0.505238649592549,0.030267753201397,0.0430733410942957,14.1
8471,"여론조사공정(주)","SDG",2021-12-10,2021-12-11,"cordless ARS","0","0",1,0,0,"vote",0.064,"https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=9401&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=24",301,0.545762711864407,0.395480225988701,0.0271186440677966,0.031638418079096,11.5
8471,"여론조사공정(주)","CCG",2021-12-10,2021-12-11,"cordless ARS","0","0",1,0,0,"vote",0.064,"https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=9401&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=24",101,0.306242638398115,0.593639575971731,0.0400471142520612,0.0600706713780919,15.1
8471,"여론조사공정(주)","HNG",2021-12-10,2021-12-11,"cordless ARS","0","0",1,0,0,"vote",0.064,"https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=9401&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=24",103,0.633928571428571,0.276785714285714,0.0390625,0.0502232142857143,10.4
8471,"여론조사공정(주)","DGG",2021-12-10,2021-12-11,"cordless ARS","0","0",1,0,0,"vote",0.064,"https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=9401&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=24",103,0.272397094430993,0.651331719128329,0.0423728813559322,0.0338983050847458,17.4
8471,"여론조사공정(주)","BUG",2021-12-10,2021-12-11,"cordless ARS","0","0",1,0,0,"vote",0.064,"https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=9401&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=24",152,0.327887981330222,0.602100350058343,0.0338389731621937,0.0361726954492415,14.3
8471,"여론조사공정(주)","GJJ",2021-12-10,2021-12-11,"cordless ARS","0","0",1,0,0,"vote",0.064,"https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=9401&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=24",43,0.419284940411701,0.553629469122427,0,0.0270855904658722,7.69999999999999
8472,"(주)코리아리서치인터내셔널","SEO",2021-12-11,2021-12-12,"cordless interview","0","0",1,0,0,"vote",0.213,"https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=9402&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=24",192,0.358381502890173,0.532947976878613,0.0658959537572254,0.0427745664739884,13.5
8472,"(주)코리아리서치인터내셔널","SDG",2021-12-11,2021-12-12,"cordless interview","0","0",1,0,0,"vote",0.213,"https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=9402&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=24",320,0.460648148148148,0.400462962962963,0.0555555555555556,0.0833333333333333,13.6
8472,"(주)코리아리서치인터내셔널","CCG",2021-12-11,2021-12-12,"cordless interview","0","0",1,0,0,"vote",0.213,"https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=9402&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=24",99,0.394484412470024,0.483213429256595,0.0335731414868106,0.0887290167865708,16.6
8472,"(주)코리아리서치인터내셔널","HNG",2021-12-11,2021-12-12,"cordless interview","0","0",1,0,0,"vote",0.213,"https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=9402&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=24",99,0.684796044499382,0.15203955500618,0.0630407911001236,0.100123609394314,19.1
8472,"(주)코리아리서치인터내셔널","DGG",2021-12-11,2021-12-12,"cordless interview","0","0",1,0,0,"vote",0.213,"https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=9402&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=24",96,0.276623376623377,0.642857142857143,0.0272727272727273,0.0532467532467532,23
8472,"(주)코리아리서치인터내셔널","BUG",2021-12-11,2021-12-12,"cordless interview","0","0",1,0,0,"vote",0.213,"https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=9402&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=24",159,0.344303797468354,0.532911392405063,0.0683544303797468,0.0544303797468354,21
8472,"(주)코리아리서치인터내셔널","GJJ",2021-12-11,2021-12-12,"cordless interview","0","0",1,0,0,"vote",0.213,"https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=9402&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=24",42,0.256787330316742,0.638009049773756,0.0260180995475113,0.079185520361991,11.6
8477,"모노커뮤니케이션즈(모노리서치)","SEO",2021-12-10,2021-12-12,"cordless ARS","0","0",1,0,0,"support",0.091,"https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=9409&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=23",211,0.381171067738232,0.547646383467279,0.0401836969001148,0.0309988518943743,12.9
8477,"모노커뮤니케이션즈(모노리서치)","SDG",2021-12-10,2021-12-12,"cordless ARS","0","0",1,0,0,"support",0.091,"https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=9409&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=23",336,0.438278595696489,0.484711211778029,0.0419026047565119,0.0351075877689694,11.7
8477,"모노커뮤니케이션즈(모노리서치)","CCG",2021-12-10,2021-12-12,"cordless ARS","0","0",1,0,0,"support",0.091,"https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=9409&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=23",100,0.445330296127563,0.486332574031891,0.041002277904328,0.0273348519362187,12.2
8477,"모노커뮤니케이션즈(모노리서치)","DGG",2021-12-10,2021-12-12,"cordless ARS","0","0",1,0,0,"support",0.091,"https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=9409&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=23",93,0.370122630992196,0.54180602006689,0.0479375696767001,0.040133779264214,10.3
8477,"모노커뮤니케이션즈(모노리서치)","BUG",2021-12-10,2021-12-12,"cordless ARS","0","0",1,0,0,"support",0.091,"https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=9409&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=23",149,0.367990654205607,0.52803738317757,0.0572429906542056,0.0467289719626168,14.4
8477,"모노커뮤니케이션즈(모노리서치)","HNG",2021-12-10,2021-12-12,"cordless ARS","0","0",1,0,0,"support",0.091,"https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=9409&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=23",76,0.60622914349277,0.304783092324805,0.0567296996662959,0.032258064516129,10.1
8477,"모노커뮤니케이션즈(모노리서치)","GJJ",2021-12-10,2021-12-12,"cordless ARS","0","0",1,0,0,"support",0.091,"https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=9409&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=23",39,0.438614900314795,0.517313746065058,0.0283315844700944,0.0157397691500525,4.7
8478,"미디어토마토","SEO",2021-12-11,2021-12-12,"cordless ARS","0","0",1,0,0,"vote",0.077,"https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=9410&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=23",215,0.329142857142857,0.578285714285714,0.0354285714285714,0.0571428571428571,12.5
8478,"미디어토마토","SDG",2021-12-11,2021-12-12,"cordless ARS","0","0",1,0,0,"vote",0.077,"https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=9410&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=23",296,0.366028708133971,0.565789473684211,0.0466507177033493,0.0215311004784689,16.4
8478,"미디어토마토","CCG",2021-12-11,2021-12-12,"cordless ARS","0","0",1,0,0,"vote",0.077,"https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=9410&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=23",97,0.271379703534778,0.581527936145952,0.080957810718358,0.0661345496009122,12.3
8478,"미디어토마토","HNG",2021-12-11,2021-12-12,"cordless ARS","0","0",1,0,0,"vote",0.077,"https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=9410&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=23",105,0.674907292954265,0.227441285537701,0.0482076637824475,0.0494437577255871,19.1
8478,"미디어토마토","DGG",2021-12-11,2021-12-12,"cordless ARS","0","0",1,0,0,"vote",0.077,"https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=9410&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=23",119,0.308988764044944,0.607865168539326,0.0460674157303371,0.0370786516853933,11
8478,"미디어토마토","BUG",2021-12-11,2021-12-12,"cordless ARS","0","0",1,0,0,"vote",0.077,"https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=9410&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=23",149,0.334831460674157,0.58876404494382,0.0348314606741573,0.0415730337078652,11
8478,"미디어토마토","GJJ",2021-12-11,2021-12-12,"cordless ARS","0","0",1,0,0,"vote",0.077,"https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=9410&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=23",57,0.378970427163198,0.555312157721796,0,0.0657174151150055,8.69999999999999
8480,"에스티리서치","SEO",2021-12-07,2021-12-09,"corded interview","cordless interview","0",0.1,0.9,0,"vote",0.122,"https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=9408&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=23",195,0.435825105782793,0.424541607898449,0.0592383638928068,0.080394922425952,29.1
